713,Samuel Bourne,15,2,1834,1912
714,J. Bouski,89,NULL,NULL,NULL
715,Jean-Louis Boussingault,43,2,1883,1943
716,Henri Boutet,43,2,1851,1919
717,Boutrou,43,NULL,NULL,NULL
718,Lynn Bowers,4,2,1932,NULL
719,Frank Bowling,49,2,1936,NULL
720,Stanley Boxer,4,2,1926,2000
721,Fiske Boyd,4,2,1895,1975
722,Fionnuala Boyd,15,1,1944,NULL
723,James Henderson Boyd,20,2,1928,2002
724,Mark Boyle,15,2,1934,NULL
725,James Boynton,4,2,1928,2010
726,Paul Brach,4,2,1924,2007
727,Angel Bracho,75,2,1911,2005
728,M. Leone Bracker,4,2,1885,1937
729,Su Braden,15,1,1940,NULL
730,Martin Bradley,15,2,NULL,NULL
731,Paul Bradley,4,2,1960,NULL
732,William Bradley,4,2,1868,1962
733,Dove Bradshaw,4,2,1949,NULL
734,Mathew B. Brady (studio of),4,2,1823,1896
736,Joe Brainard,4,2,1942,1994
737,Emile Branchard,4,2,1881,1938
738,Constantin Brancusi,43,2,1876,1957
739,Hans Brand,45,2,NULL,NULL
740,Bill Brandt,15,2,1904,1983
741,Marianne Brandt,45,1,1893,1983
742,Robert Brandwein,4,2,1933,1972
743,Frank Brangwyn,15,2,1867,1956
744,Georges Braque,43,2,1882,1963
745,Brassaï (Gyula Halász),43,2,1899,1984
746,John Randall Bratby,15,2,1928,1992
747,Pieter Brattinga,34,2,1931,NULL
749,Adolphe Braun,43,2,1812,1877
750,Braun et Compagnie,43,2,NULL,NULL
751,Victor Brauner,92,2,1903,1966
752,Troy Brauntuch,4,2,1954,NULL
753,Claudio Bravo,23,2,1936,2011
755,Stipe Brcic,122,2,1948,NULL
756,George Brecht,4,2,1926,2008
757,Charles H. Breed,4,2,1876,1950
758,Robert Breer,4,2,1926,2011
759,Carl-Arne Breger,106,2,1923,NULL
760,K. P. Brehmer,45,2,1938,1997
761,Raymond Breinin,4,2,1910,2000
762,Joseph Breitenbach,4,2,1896,1984
763,Bjorn G. Breitholtz,106,2,NULL,NULL
764,Uwe Bremer,45,2,1940,NULL
766,Miguel Bresciano,117,2,1937,1979
767,Rodolphe Bresdin,43,2,1822,1885
768,André Breton,43,2,1896,1966
769,Marcel Breuer,4,2,1902,1981
771,William Brice,4,2,1921,2008
772,Charles D. Briddell,4,2,NULL,NULL
773,Marilyn Bridges,4,1,1948,NULL
774,Barry Bridgwood,4,2,1957,NULL
775,G. Stanislaus Brien,15,NULL,NULL,NULL
776,Judson Briggs,4,2,1906,NULL
777,Anne W. Brigman,4,1,1869,1950
778,Serge Brignoni,107,2,1903,2002
779,Denis Brihat,43,2,1928,NULL
780,Enrique Brinkmann,104,2,1938,NULL
781,Horace Bristol,4,2,1908,1997
782,L. N. Britton,4,NULL,1858,1934
783,René Brô,43,2,1930,1987
784,John Brockman,4,2,1941,NULL
785,Gottfried Brockmann,45,2,1903,1983
787,Gandy Brodie,4,2,1925,1975
788,Alexey Brodovitch,4,2,1898,1971
789,Alexander Brodsky,93,2,NULL,NULL
790,Jürgen Brodwolf,107,2,1932,NULL
791,Stephen Brody,4,2,1926,NULL
792,Horace Brodzky,4,2,1885,1969
793,Stig Brøgger,33,2,1941,NULL
794,Robert Broner,4,2,1922,2010
795,Marcel Broodthaers,11,2,1924,1976
796,Alexander Brook,4,2,1898,1980
797,John Brook,4,2,1924,NULL
798,James Brooks,4,2,1906,1992
799,Milton Brooks,4,2,1901,1956
800,Wendell Brooks,4,2,1939,NULL
801,Harry Brorby,4,2,1927,2012
802,Joan Brossa,104,2,1919,1998
803,Gary Stephen Brotmeyer,4,2,1946,NULL
804,Arthur William Brown,4,2,1881,1966
805,Gustav A. Brown,4,2,1908,NULL
806,James Brown,4,2,1951,NULL
807,Joan Brown,4,1,1938,1990
808,Kathan Brown,4,1,1935,NULL
809,Margaret DeM Brown,4,1,NULL,NULL
810,Ray Brown,4,2,1933,NULL
811,Roger Brown,4,2,1941,1997
812,William Brown,4,2,NULL,NULL
814,Byron Browne,4,2,1907,1961
815,Colleen Browning,4,1,1923,NULL
816,Robert Brownjohn,4,2,1925,1970
817,Kenneth Brozen,4,2,1927,1989
818,Roser Llop Bru,23,1,1923,NULL
819,Salvador Bru,23,2,1923,NULL
820,Jon O. Brubaker,4,2,1875,1953
821,Patrick Henry Bruce,4,2,1881,1936
822,Anton Bruehl,4,2,1900,1982
824,Francis Bruguière,4,2,1879,1945
825,Paul Brühwiler,107,2,1939,NULL
826,William Brui,58,2,1946,NULL
827,Brumhoff,NULL,NULL,NULL,NULL
828,Donald Brun,107,2,1909,1999
829,Peter Brüning,45,2,1929,1970
830,Robert Brunner,4,2,1958,NULL
831,Albin Brunovsky,101,2,NULL,NULL
832,Norman Bruns,4,2,1921,2005
833,Günter Brus,8,2,1938,NULL
834,Grisha Bruskin,93,2,1945,NULL
835,Wim Brusse,34,2,1910,1978
836,William Bryant,4,2,1946,NULL
837,Camille Bryen,43,1,1907,1976
838,Tadeusz Brzozowski,89,2,1918,1987
839,Gernot Bubenik,45,2,1942,NULL
840,Boris Bućan,28,2,1947,NULL
841,Erich Buchegger,8,2,1924,NULL
842,Gustave Buchet,107,2,1888,1963
843,Carl Buchheister,45,2,1890,1964
844,Erich Buchholz,45,2,1891,1972
845,John Buck,4,2,1946,NULL
846,Peer Bücking,45,NULL,1906,1940
847,John Buckland-Wright,15,2,1897,1954
848,Peter H. Buckley,4,2,1925,1991
849,Stephen Buckley,15,2,NULL,NULL
850,David Budd,4,2,1927,1991
851,Dan Budnik,4,2,1933,NULL
852,Budry,47,NULL,NULL,NULL
853,Eugene Buechel,4,2,1874,1954
854,Alice Standish Buell,4,1,1892,1964
855,Bernard Buffet,43,2,1928,1999
856,Fritz Bühler,107,2,1909,1963
857,Felix Buhot,43,2,1847,1898
858,Adam Bujak,89,2,1940,NULL
860,John G. Bullock,4,2,1854,1939
861,Wynn Bullock,4,2,1902,1975
862,Torun Bülow-Hübe,106,1,1929,NULL
863,Louis Bunce,4,2,1907,1983
864,Willi Bunkowski,45,2,1949,NULL
865,Édouard-Wilfred Buquet,43,2,1866,NULL
866,Pierre Buraglio,43,2,1939,NULL
867,Pablo Burchard,23,2,1875,1964
869,Max Burchartz,45,2,1887,1961
870,Charles Burchfield,4,2,1893,1967
871,Chris Burden,4,2,1946,2015
873,Daniel Buren,43,2,1938,NULL
874,Bill Burke,4,2,1943,NULL
875,Burkhard,107,NULL,NULL,NULL
876,Paul Burlin,4,2,1886,1969
877,David Burliuk,116,2,1882,1967
878,Ian Burn,7,2,1939,1993
879,Edward Burne-Jones,15,2,1833,1898
880,Deirdre Burnett,15,1,1939,NULL
881,Joseph Burnett,4,2,1923,NULL
882,Marsha Burns,4,1,1945,NULL
883,Edward Burra,15,2,1905,1976
884,Alberto Burri,59,2,1915,1995
885,René Burri,107,2,1933,2014
886,Larry Burrows,15,2,1926,1971
888,Richmond Burton,4,2,1960,NULL
889,Scott Burton,4,2,1939,1989
890,Pol Bury,11,2,1922,2005
892,Andrew Foster Bush,4,2,1956,NULL
893,Jack Bush,20,2,1909,1977
894,Wolf von dem Bussche,4,2,1934,2014
895,Solomon D. Butcher,4,2,1856,1927
898,Frances Butler,4,1,1940,NULL
899,Horacio A. Butler,6,2,1897,1983
900,Reg Butler,15,2,1913,1983
901,Elizabeth Butterworth,15,1,1949,NULL
902,James Lee Byars,4,2,1932,1997
903,Michael Byron,4,2,1954,NULL
904,C.N. and Company,15,NULL,NULL,NULL
905,Roland Cabot,14,2,NULL,NULL
906,Luigi Caccia Dominioni,59,2,1913,NULL
907,Cadavre Exquis,43,NULL,NULL,NULL
908,John Cadenhead,4,2,1937,NULL
909,Paul Cadmus,4,2,1904,1999
910,Poul Cadovius,33,2,1911,NULL
911,Deborah Fleming Caffery,4,1,1948,NULL
912,John Cage,4,2,1912,1992
913,Corrado Cagli,59,2,1910,1976
914,Miriam Cahn,107,1,1949,NULL
915,Marcelle Cahn,43,1,1895,1981
916,Fred Cain,4,2,1938,NULL
917,José Milner Cajahuaringa,88,2,1932,NULL
918,Charles Cajori,4,2,1921,NULL
919,Letterio Calapai,4,2,1902,1993
920,Nicolas Calas,4,2,1907,1988
921,Lawrence Calcagno,4,2,1916,1993
922,Alexander Calder,4,2,1898,1976
923,Dale R. Caldwell,4,2,1929,NULL
924,Harry Callahan,4,2,1912,1999
925,Kenneth Callahan,4,2,1905,1986
926,Mary Callery,4,1,1903,1977
927,Edwin Calligan,15,2,NULL,NULL
928,Jo Ann Callis,4,1,1940,NULL
931,"P. E. Camerer, St. Paul, MN",4,NULL,NULL,NULL
932,Julia Margaret Cameron,15,1,1815,1879
933,Julio Camino Sanchez,88,2,1919,2007
934,Luis Camnitzer,117,2,1937,NULL
935,Charles Camoin,43,2,1879,1965
937,Nickie Campbell,4,NULL,1962,NULL
938,Jewett Campbell,4,2,1912,1999
939,Steven Campbell,15,2,1954,NULL
940,Heinrich Campendonk,45,2,1889,1957
941,Antonia Campi,59,1,1921,NULL
942,Massimo Campigli,59,2,1895,1971
944,Peter Campus,4,2,1937,NULL
945,Vincent Canadé,4,2,1879,1961
946,Antonio Cañavate Gómez,104,2,1902,1987
947,John Candelario,4,2,1916,NULL
948,Louis Cane,43,2,1943,NULL
949,Giacomo Caneva,59,2,1810,1890
950,Johannes Canis,45,2,1895,1977
952,Rafael Canogar,104,2,1935,NULL
953,Domenico Cantatore,59,2,1906,1998
954,Federico Cantú,75,2,1908,1989
955,Cornell Capa,4,2,1918,2008
956,Robert Capa,4,2,1913,1954
957,Bruno Capacci,59,2,1906,1996
958,Josef Capek,31,2,1887,1945
959,Alfred Capel-Cure,15,2,1826,1896
960,Giuseppe Capogrossi,59,2,1900,1972
961,Paul Caponigro,4,2,1932,NULL
962,Leonetto Cappiello,43,2,1875,1942
963,Luis B. Caputo Demarco,6,2,1899,1994
964,Aida Carballo,6,1,NULL,NULL
965,Miguel-Ángel Cárdenas,34,2,1934,2015
966,Augustin Càrdenas,29,2,1927,2001
967,Santiago Cárdenas,25,2,1937,NULL
968,Emil Cardinaux,107,2,1877,1936
969,José Bernardo Cardoso Jr.,14,2,1861,1947
970,Etienne Carjat,43,2,1829,1906
972,Arthur B. Carles,4,2,1882,1952
973,C. Carleton,4,NULL,NULL,NULL
974,Marie Carlier,43,1,1920,1986
975,Charles W. Carlson,4,2,NULL,NULL
976,Richard Carlson,7,2,1941,NULL
977,Jean Carlu,43,2,1900,1997
978,Natacha Carlu,NULL,1,NULL,NULL
980,Eugenio Carmi,59,2,1920,NULL
981,John William Carnell,4,2,1952,NULL
982,Anthony Caro,15,2,1924,2013
983,Carol,29,NULL,NULL,NULL
984,Paolo Carosone,59,2,NULL,NULL
985,Carpenter,15,NULL,NULL,NULL
986,William L. Carqueville,4,2,1871,1946
987,Carlo Carrà,59,2,1881,1966
988,Mario Carreño,23,2,1913,1999
989,Clara Carrié,6,1,NULL,NULL
990,Eugène Carrière,43,2,1849,1906
991,Mario Carrieri,59,2,1932,NULL
993,Leonora Carrington,15,1,1917,2011
994,John Carroll,4,2,1892,1959
996,Patricia Jon Carroll,4,1,1942,NULL
998,Clarence H. Carter,4,2,1904,2000
999,Paul Carter,4,2,1903,1938
1000,Henri Cartier-Bresson,43,2,1908,2004
1001,Flavio de R. Carvalho,14,2,1899,1973
1003,Carybé (Hector Bernabó),14,2,1911,1997
1004,John Casado,4,2,1944,NULL
1007,Andrea Cascella,59,1,1920,1990
1008,Pietro Cascella,59,2,1921,NULL
1009,Jacqueline S. Casey,4,1,1927,NULL
1010,Sydney Cash,4,2,1941,NULL
1011,Casio Computer Co. Ltd.,61,NULL,1957,NULL
1012,Tranquillo Casiraghi,59,2,1923,2005
1013,Felice Casorati,59,2,1883,1963
1014,Karl Caspar,45,2,1879,1956
1015,A. M. Cassandre,43,2,1901,1968
1016,Mary Cassatt,4,1,1844,1926
1017,Axel Cassel,43,2,1955,2015
1019,Herbert Carroll Cassill,4,2,1928,NULL
1021,Rodolfo V Castagna,6,2,NULL,NULL
1023,Moshe Elazar Castel,58,2,1909,1992
1024,Pedro Castelar Báez,75,2,NULL,NULL
1025,Enrico Castellani,59,2,1930,NULL
1026,Julio Castellanos,75,2,1905,1947
1027,Federico Castellon,4,2,1914,1971
1028,Achille Castiglioni,59,2,1918,2002
1029,Pier Giacomo Castiglioni,59,2,1913,1968
1030,Fernando Castillo,75,2,1882,1940
1031,Rosemarie Castoro,4,1,1939,2015
1033,Vita Castro,75,1,NULL,NULL
1034,Enrique Castro-Cid,23,2,1937,1992
1035,P. H. Caswell,4,NULL,NULL,NULL
1036,Umberto Catalano,59,2,1944,NULL
1037,Elizabeth Catlett,4,1,1915,2012
1038,Bob Cato,NULL,2,1923,NULL
1039,Patrick Caulfield,15,2,1936,2005
1040,Cause,43,NULL,NULL,NULL
1041,Alik Cavaliere,59,2,1926,NULL
1042,Giorgio Cavallon,4,2,1904,1989
1043,Cazals,43,2,1865,1941
1044,Bruno Ceccobelli,59,2,1952,NULL
1045,Francis Celentano,4,2,1928,NULL
1046,Stojan Celic,NULL,2,NULL,NULL
1047,Perez Celis,6,2,NULL,NULL
1048,Vija Celmins,4,1,1938,NULL
1049,Centrokappa Design and Communication,59,NULL,1972,NULL
1050,Edmond Ceria,43,2,1884,1955
1051,Emilio Cerri,59,2,NULL,1947
1052,César (César Baldaccini),43,2,1921,1998
1053,Paul Cézanne,43,2,1839,1906
1054,Lynn Chadwick,15,2,1914,2003
1055,Marc Chagall,43,2,1887,1985
1056,Roger Chailloux,34,2,NULL,NULL
1057,Gaston Chaissac,43,2,1910,1964
1058,Paul Chaleff,4,2,1947,NULL
1059,Samuel Chamberlain,4,2,1895,1975
1060,John Chamberlain,4,2,1927,2011
1062,Chambers,4,NULL,NULL,NULL
1063,Martín Chambi,88,2,1891,1973
1064,Roger Chancel,43,2,1898,1976
1065,Bruce Chandler,4,2,1945,NULL
1068,Linda Chapman,4,1,1952,NULL
1069,André Chapon,43,2,NULL,NULL
1070,Walter Chappell,4,2,1925,NULL
1071,Serge Charchoune,93,2,1888,1975
1072,Chargesheimer (Karl-Heinz Hargesheimer),45,2,1924,1972
1073,Sarah Charlesworth,4,1,1947,2013
1074,Jean Charlot,4,2,1898,1979
1078,Louisa Chase,4,1,1951,NULL
1080,Theodore Chassériau,43,2,1819,1856
1081,Roger Chastel,43,2,1897,1981
1083,Edward Chavez,4,2,1917,1995
1084,José Chávez Morado,75,2,1909,2002
1085,Santos Chávez,23,2,1934,2001
1086,Bernard Cheese,15,2,NULL,NULL
1088,Cheng Sha Ping,24,NULL,NULL,NULL
1089,Jules Chéret,43,2,1836,1932
1091,Ivan Chermayeff,4,2,1932,2017
1092,Norman Cherner,4,2,1920,NULL
1093,Iakov Chernikhov,93,2,1889,1951
1095,Michael Chernyshov,93,2,1945,NULL
1096,Lee Chesney,4,2,1920,NULL
1097,Sandro Chia,59,2,1946,NULL
1098,Miriam Chiaverini,14,1,NULL,NULL
1099,Judy Chicago,4,1,1937,NULL
1100,John Chick,4,2,NULL,NULL
1101,Pietro Chiesa,59,2,1892,1948
1102,Chikuchi Toshio,NULL,NULL,NULL,NULL
1103,Bernard Childs,4,2,1910,1985
1104,Eduardo Chillida,104,2,1924,2002
1105,Thomas Chimes,4,2,1921,2009
1106,Giorgio de Chirico,59,2,1888,1978
1107,Marcel Chirnoaga,92,2,1930,2008
1108,Anna Chojnacka,89,1,1914,NULL
1109,Seiji Chokai,61,2,1902,1972
1110,Chunghi Choo,4,1,1938,NULL
1111,Gilles-Louis Chrétien,43,2,NULL,NULL
1112,William Christenberry,4,2,1936,2016
1113,Dan Christensen,4,2,1942,2007
1114,Christo,4,2,1935,NULL
1116,Howard Chandler Christy,4,2,1872,1952
1117,Halina Chrostowska,89,1,1929,1990
1118,Chryssa,4,1,1933,2013
1119,Caldecot Chubb,4,2,NULL,NULL
1120,John W. Church,4,2,1934,NULL
1122,Seymour Chwast,4,2,1931,NULL
1123,Michael Ciavolino,4,2,1924,NULL
1124,Carmen L. Cicero,4,2,1926,NULL
1125,Roman Cieslewicz,43,2,1930,1996
1126,Nicolai Cikovsky,4,2,1894,1984
1128,Carlo Cisventi,59,2,1929,NULL
1129,Paul Citroen,34,2,1896,1983
1130,Minna Citron,4,1,1896,1991
1132,Pierre Eugène Clairin,43,2,1897,1980
1133,Larry Clark,4,2,1943,NULL
1134,John Clem Clarke,4,2,1937,NULL
1135,Edna Clarke-Hall,15,1,1879,1979
1136,José Claudio Da Silva,14,2,1932,NULL
1137,Carlfriedrich Claus,45,2,1930,1998
1138,Antoni Clavé,104,2,1913,NULL
1139,Maude Schuyler Clay,4,1,1953,NULL
1140,Cléanthe (Cléante Carr),4,1,1911,2001
1142,Roman Clemens,107,2,1910,1992
1143,Gisela Clemens,45,1,NULL,NULL
1144,Mildred Leo Clemens,NULL,1,NULL,NULL
1145,Francesco Clemente,59,2,1952,NULL
1146,Lucien Clergue,43,2,1934,NULL
1147,Fabrizio Clerici,59,2,1913,1993
1148,Pierre Clerk,20,2,1928,NULL
1150,Henry Cliffe,15,2,NULL,NULL
1151,Charles Clifford,15,2,1819,1863
1152,William Clift,4,2,1944,NULL
1153,Paul Clinton,4,2,1942,NULL
1155,Carroll Cloar,4,2,1913,1993
1156,Chuck Close,4,2,1940,NULL
1157,John Timothy Close,4,2,1958,NULL
1158,Emile Clouet,43,2,NULL,NULL
1159,Prunella Clough,15,1,1919,1999
1160,Stanley T. Clough,4,2,NULL,NULL
1161,William Clutz,4,2,1933,NULL
1162,Gerald Coble,4,2,1933,NULL
1163,Chema Cobo,104,2,1952,NULL
1164,Alvin Langdon Coburn,4,2,1882,1966
1167,Sam Cocomise,NULL,2,NULL,NULL
1168,Jean Cocteau,43,2,1889,1963
1170,Sue Coe,15,1,1951,NULL
1171,Haskell Coffin,4,2,NULL,NULL
1172,Bernard Cohen,15,2,1933,NULL
1173,Barry Cohen,4,2,1934,1990
1174,George Cohen,4,2,1919,1999
1175,Mark Cohen,4,2,1943,NULL
1176,Sheldon Cohen,20,2,1949,NULL
1177,Pinchas Cohen Gan,58,2,1942,NULL
1178,Charles Coiner,NULL,2,1898,1989
1179,Van Deren Coke,4,2,1921,NULL
1180,Luigi Colani,45,2,1928,NULL
1181,Isaac I. Cole,4,2,NULL,NULL
1182,Glenn O. Coleman,4,2,1887,1932
1183,Robert Colescott,4,2,1925,2009
1184,Warrington Colescott,4,2,1921,NULL
1185,Paul Colin,43,2,1892,1985
1186,Edward Colker,4,2,1927,NULL
1187,Ettore Colla,59,2,1899,1968
1188,John Collins,4,2,1888,1991
1189,Leo Collins,4,2,NULL,NULL
1190,Marjory Collins,4,1,1912,1985
1192,André Collot,43,2,1897,1976
1193,Roy Colmer,15,2,1935,2014
1194,Gino Colombini,59,2,1915,NULL
1195,Gianni Colombo,59,2,1937,1993
1196,Joe Colombo,59,2,1930,1971
1197,Ithell Colquhoun,15,1,1906,1988
1198,Robert Colquhoun,15,2,1914,1962
1199,Greg Colson,4,2,1956,NULL
1202,Ian Colverson,15,2,1940,NULL
1203,Alex Colville,20,2,1920,2013
1204,Franklin Colvin,4,2,NULL,NULL
1205,Ulysse Comtois,20,2,1931,1999
1207,Edward Condak,4,2,NULL,NULL
1208,Miguel Conde,75,2,1939,NULL
1209,Charles Conder,15,2,1868,1909
1210,George Condo,4,2,1957,NULL
1211,William Congdon,4,2,1912,1998
1213,Lee Conklin,4,1,1941,NULL
1214,Will Connell,4,2,1898,1961
1215,Bruce Conner,4,2,1933,2008
1216,Gregory Conniff,4,2,1944,NULL
1217,Linda Connor,4,1,1944,NULL
1218,Robert Conover,4,2,NULL,NULL
1219,Conrad,4,NULL,NULL,NULL
1220,Conran Associates,15,NULL,1955,NULL
1221,Pietro Consagra,59,2,1920,2005
1222,William H. Constable,7,2,1906,1989
1223,Denis Constanduros,NULL,2,NULL,NULL
1224,Constant (Constant Anton Nieuwenhuys),34,2,1920,2005
1225,George Constant,4,2,1892,1978
1226,D. Constantin,47,2,NULL,NULL
1228,Howard Cook,4,2,1901,1980
1229,Lia Cook,4,1,1942,NULL
1231,Austin Cooper,15,2,1890,1964
1232,Frederick George Cooper,4,2,1892,1962
1234,Francisco Copello,23,2,1938,2006
1235,Hans Coper,15,2,1920,1981
1236,Andries Dirk Copier,34,2,1901,1991
1237,John Coplans,15,2,1920,2003
1238,William Copley,4,2,1919,1996
1239,Silvio Coppola,59,2,1920,1986
1240,Edward Corbett,4,2,1919,1971
1241,Al Corchia,4,2,1935,NULL
1242,E. M. Cordier,45,2,1903,1974
1243,Lovis Corinth,45,2,1858,1925
1245,Eugène Corneau,43,2,1894,1976
1246,Corneille (Guillaume van Beverloo),34,2,1922,2010
1247,Joseph Cornell,4,2,1903,1972
1248,Thomas Cornell,4,2,1937,2012
1249,Corning Glass Works,4,NULL,1851,NULL
1250,Hector Coronado,75,2,1938,NULL
1251,Pedro Coronel,75,2,1923,1985
1253,Jean-Baptiste-Camille Corot,43,2,1796,1875
1254,Antonio Corpora,59,2,1909,2004
1255,Gloria Cortella,4,1,1929,NULL
1256,Erasto Cortes Juarez,75,2,NULL,NULL
1257,Jean Cortot,43,2,1925,NULL
1258,Steven Cortright,4,2,1942,NULL
1260,Marie Cosindas,4,1,1923,2017
1261,Herman Costa,4,2,1944,NULL
1262,Olga Costa,75,1,1913,1993
1263,Toni Costa,59,2,1935,2013
1264,Flavio Costantini,59,2,NULL,NULL
1265,John Costigan,4,2,1888,1972
1266,Alan Cote,4,2,1937,NULL
1267,Robert Cottingham,4,2,1935,NULL
1268,Othon Coubine (or Otakar Kubin),31,2,1883,1969
1270,Jack Coughlin,4,2,1932,NULL
1271,Graham Coughtry,20,2,1931,1999
1272,Coulon,43,NULL,1907,NULL
1273,Edward Countey,4,2,1921,1984
1274,Pierre Courtin,43,2,1921,2012
1275,Morison S. Cousins,4,2,1934,2001
1276,Lucien Coutaud,43,2,1905,1977
1277,Robert Couturier,43,2,1905,2008
1278,Wessel Couzijn,34,2,1912,1984
1279,Miguel Covarrubias,75,2,1904,1957
1280,John Covert,4,2,1882,1960
1281,Robert Cowan,4,2,1930,NULL
1282,Clement Cowles,15,2,NULL,NULL
1283,George C. Cox,4,2,1851,1902
1284,Jan Cox,11,2,1919,1980
1285,Douglas Craft,4,2,1924,2015
1286,Tony Cragg,15,2,1949,NULL
1287,Edward Gordon Craig,15,2,1872,1966
1288,Michael Craig-Martin,15,2,1941,NULL
1289,Konrad Cramer,4,2,1888,1963
1290,Martin Crampton,NULL,2,NULL,NULL
1291,Rollin Crampton,4,2,1886,1970
1292,Barbara Crane,4,1,1928,NULL
1293,Meg Cranston,4,1,1960,NULL
1294,Crash (John Matos),4,2,1961,NULL
1297,Mario Cravo Junior,14,2,1923,NULL
1298,Ralston Crawford,4,2,1906,1978
1299,John Craxton,15,2,1922,2009
1300,Robert Creeley,4,2,1926,2005
1301,Robert Cremean,4,2,1932,NULL
1302,Leon Cremière,43,2,1831,1913
1303,Leonardo Cremonini,59,2,1925,2010
1304,L. Crenuere & Cie.,43,NULL,NULL,NULL
1305,Adolphe Crespin,11,2,1859,1944
1306,Luca Crippa,59,1,1924,2002
1307,Roberto Crippa,59,2,1921,1972
1308,Renato Cristiano,59,2,1926,NULL
1310,George P. Critcherson,4,2,1823,1892
1311,Allan Rohan Crite,4,2,1910,2007
1312,Ted Croner,4,2,1922,2005
1313,Henri-Edmond Cross,43,2,1856,1910
1314,Wim Crouwel,34,2,1928,NULL
1316,Robin Crozier,15,2,1936,2001
1317,George Cruikshank,15,2,1792,1878
1318,Jason Crum,4,2,1935,2004
1319,William Crutchfield,4,2,1932,2015
1320,Emilio Cruz,4,2,1938,2004
1321,Carlos Cruz-Diez,119,2,1923,NULL
1322,John J. Cu Roi,4,2,1920,NULL
1323,Enzo Cucchi,59,2,1949,NULL
1324,Cudsen,15,NULL,NULL,NULL
1325,José Luis Cuevas,75,2,1934,2017
1326,Modest Cuixart,104,2,1925,2001
1327,Gordon Cullen,15,2,1914,NULL
1329,Ben L. Culwell,4,2,1918,1992
1330,Robert Cumming,4,2,1943,NULL
1331,José Alfonso Cuni,NULL,2,NULL,NULL
1332,Imogen Cunningham,4,1,1883,1976
1333,Ben Cunningham (Benjamin Frazier Cunningham),4,2,1904,1975
1334,John Timothy Curran,4,2,1938,NULL
1335,Anthony Currell,15,2,1942,NULL
1336,William R. Current,4,2,1923,NULL
1337,Francis Edmund Currey,15,2,1814,1896
1338,Charles H. Currier,4,2,1851,1938
1339,John Steuart Curry,4,2,1897,1946
1340,Rolf Curt,45,2,NULL,NULL
1341,Edward Curtis,4,2,1868,1954
1343,Lily Cushing,4,1,1909,1969
1344,Ronnie Cutrone,4,2,1948,NULL
1345,Eugène Cuvelier,43,2,1837,1900
1346,Gunnar Cyrén,106,2,1931,NULL
1347,Jerzy Czerniawski,89,NULL,1947,NULL
1348,Carl Otto Czeschka,8,2,1878,1960
1349,Allan D'Arcangelo,4,2,1930,1998
1350,Lajos D'Ebneth,51,2,1902,1982
1351,Roél d'Haese,11,2,1921,1966
1353,Alfredo da Silva,12,2,1935,NULL
1355,Dagron & Cie.,43,NULL,NULL,NULL
1357,Louise Dahl-Wolfe,4,1,1895,1989
1358,Karl Fred Dahmen,45,2,1917,1981
1359,Walter Dahn,45,2,1954,NULL
1360,Wolfgang Dahnke,NULL,2,NULL,NULL
1361,Michael D. Dailey,4,2,1938,2009
1362,Hajime Daito,61,1,NULL,NULL
1364,Salvador Dalí,104,2,1904,1989
1365,Francois Dallegret,43,2,1937,NULL
1366,Gustaf Oscar Dalström,4,2,1893,1971
1367,Oskar Dalvit,107,2,1911,1975
1368,Hubert Dalwood,15,2,1924,1976
1369,Horia Damian,43,2,1922,NULL
1370,Jorge Damiani,117,2,1931,NULL
1371,Charles Damiano,15,2,NULL,NULL
1372,Suzanne van Damme,11,1,1901,1986
1373,Ken Danby,20,2,1940,2007
1374,Bill Dane,4,2,1938,NULL
1375,Sergio Dangelo,59,2,1931,NULL
1376,Mell Daniel,4,2,1899,1975
1377,Harvey Daniels,15,2,1936,2013
1378,Peter Danko,4,2,1949,NULL
1379,Joseph Dankowski,4,2,1932,2010
1380,Bob Danner,4,2,1948,NULL
1381,Danny (Danny Pierce),4,2,1920,2014
1382,Jerry Dantzic,4,2,1925,NULL
1383,Avery Coffey Danziger,4,2,1953,NULL
1384,Louis Danziger,4,2,1923,NULL
1385,Nassos Daphnis,4,2,1914,2010
1386,Pan Daqiang,24,NULL,1937,NULL
1387,Jean Gabriel Daragnès,43,2,1886,1950
1388,Hanne Darboven,45,1,1941,2009
1389,Aurino Valenca Lins Darel,14,2,1925,NULL
1390,Alfred Dargis,4,2,NULL,NULL
1391,Sandu Darie,29,2,1908,1991
1392,Judy Dater,4,1,1941,NULL
1393,Charles François Daubigny,43,2,1817,1878
1394,James Henry Daugherty,4,2,1889,1974
1396,Honoré Daumier,43,2,1808,1879
1397,Hermine David,43,1,1886,1971
1398,Bruce Davidson,4,2,1933,NULL
1399,Hal Davidson,4,2,NULL,NULL
1401,Alan Davie,15,2,1920,2014
1402,Arthur B. Davies,4,2,1862,1928
1403,John A. Davies,15,2,1949,NULL
1404,Brad Davis,4,2,1942,NULL
1405,Emma Lu Davis,4,1,1905,1964
1406,Faurest Davis,4,2,1906,NULL
1407,Gene Davis,4,2,1920,1985
1408,James Edward Davis,4,2,1901,1974
1409,Lynn Davis,4,1,1944,NULL
1410,Paul Davis,4,2,1938,NULL
1411,Ron Davis,4,2,1937,NULL
1412,Stuart Davis,4,2,1892,1964
1413,Laurence Daws,7,2,NULL,NULL
1415,Adrien Dax,43,2,1913,1979
1416,John Day,4,2,1932,1982
1417,Lucien Day,4,2,1916,NULL
